Down,Ydstogo,Line,Value
1,36,58,1.223
1,37,58,1.207
1,38,58,1.192
1,39,58,1.179
1,40,58,1.168
1,41,58,1.158
1,42,58,1.149
2,1,58,2.57
2,2,58,2.522
2,3,58,2.469
2,4,58,2.408
2,5,58,2.341
2,6,58,2.283
2,7,58,2.219
2,8,58,2.145
2,9,58,2.07
2,10,58,1.993
2,11,58,1.918
2,12,58,1.842
2,13,58,1.768
2,14,58,1.693
2,15,58,1.615
2,16,58,1.54
2,17,58,1.467
2,18,58,1.397
2,19,58,1.333
2,20,58,1.27
2,21,58,1.212
2,22,58,1.161
2,23,58,1.117
2,24,58,1.079
2,25,58,1.046
2,26,58,1.017
2,27,58,0.993
2,28,58,0.972
2,29,58,0.955
2,30,58,0.94
2,31,58,0.927
2,32,58,0.917
2,33,58,0.908
2,34,58,0.901
2,35,58,0.894
2,36,58,0.888
2,37,58,0.883
2,38,58,0.879
2,39,58,0.875
2,40,58,0.872
2,41,58,0.87
2,42,58,0.867
3,1,58,2.168
3,2,58,2.072
3,3,58,1.973
3,4,58,1.869
3,5,58,1.756
3,6,58,1.688
3,7,58,1.607
3,8,58,1.502
3,9,58,1.409
3,10,58,1.32
3,11,58,1.24
3,12,58,1.174
3,13,58,1.115
3,14,58,1.054
3,15,58,0.997
3,16,58,0.945
3,17,58,0.895
3,18,58,0.851
3,19,58,0.811
3,20,58,0.773
3,21,58,0.743
3,22,58,0.719
3,23,58,0.702
3,24,58,0.689
3,25,58,0.68
3,26,58,0.673
3,27,58,0.669
3,28,58,0.665
3,29,58,0.663
3,30,58,0.661
3,31,58,0.659
3,32,58,0.658
3,33,58,0.657
3,34,58,0.656
3,35,58,0.656
3,36,58,0.655
3,37,58,0.655
3,38,58,0.655
3,39,58,0.654
3,40,58,0.654
3,41,58,0.654
3,42,58,0.654
4,1,58,1.186
4,2,58,1.058
4,3,58,0.915
4,4,58,0.763
4,5,58,0.596
4,6,58,0.612
4,7,58,0.609
4,8,58,0.541
4,9,58,0.54
4,10,58,0.54
4,11,58,0.54
4,12,58,0.54
4,13,58,0.54
4,14,58,0.54
4,15,58,0.54
4,16,58,0.54
4,17,58,0.54
4,18,58,0.54
4,19,58,0.54
4,20,58,0.54
4,21,58,0.54
4,22,58,0.54
4,23,58,0.54
4,24,58,0.54
4,25,58,0.54
4,26,58,0.54
4,27,58,0.54
4,28,58,0.54
4,29,58,0.54
4,30,58,0.54
4,31,58,0.54
4,32,58,0.54
4,33,58,0.54
4,34,58,0.54
4,35,58,0.54
4,36,58,0.54
4,37,58,0.54
4,38,58,0.54
4,39,58,0.54
4,40,58,0.54
4,41,58,0.54
4,42,58,0.54
1,1,59,2.834
1,2,59,2.817
1,3,59,2.796
1,4,59,2.772
1,5,59,2.744
1,6,59,2.714
1,7,59,2.679
1,8,59,2.637
1,9,59,2.591
1,10,59,2.543
1,11,59,2.491
1,12,59,2.438
1,13,59,2.381
1,14,59,2.318
1,15,59,2.253
1,16,59,2.184
1,17,59,2.114
1,18,59,2.042
1,19,59,1.97
1,20,59,1.899
1,21,59,1.833
1,22,59,1.771
1,23,59,1.713
1,24,59,1.659
1,25,59,1.609
1,26,59,1.564
1,27,59,1.521
1,28,59,1.484
1,29,59,1.452
1,30,59,1.422
1,31,59,1.395
1,32,59,1.371
1,33,59,1.349
1,34,59,1.327
1,35,59,1.307
1,36,59,1.288
1,37,59,1.271
1,38,59,1.257
1,39,59,1.243
1,40,59,1.232
1,41,59,1.221
2,1,59,2.651
2,2,59,2.603
2,3,59,2.548
2,4,59,2.486
2,5,59,2.42
2,6,59,2.361
2,7,59,2.294
2,8,59,2.215
2,9,59,2.14
2,10,59,2.064
2,11,59,1.985
2,12,59,1.91
2,13,59,1.833
2,14,59,1.752
2,15,59,1.673
2,16,59,1.595
2,17,59,1.52
2,18,59,1.447
2,19,59,1.38
2,20,59,1.317
2,21,59,1.261
2,22,59,1.213
2,23,59,1.17
2,24,59,1.132
2,25,59,1.1
2,26,59,1.072
2,27,59,1.048
2,28,59,1.028
2,29,59,1.011
2,30,59,0.996
2,31,59,0.984
2,32,59,0.974
2,33,59,0.964
2,34,59,0.956
2,35,59,0.949
2,36,59,0.943
2,37,59,0.938
2,38,59,0.934
2,39,59,0.93
2,40,59,0.927
2,41,59,0.924
3,1,59,2.248
3,2,59,2.152
3,3,59,2.051
3,4,59,1.944
3,5,59,1.832
3,6,59,1.76
3,7,59,1.675
3,8,59,1.556
3,9,59,1.462
3,10,59,1.373
3,11,59,1.288
3,12,59,1.221
3,13,59,1.158
3,14,59,1.092
3,15,59,1.033
3,16,59,0.979
3,17,59,0.928
3,18,59,0.882
3,19,59,0.839
3,20,59,0.803
3,21,59,0.774
3,22,59,0.753
3,23,59,0.737
3,24,59,0.724
3,25,59,0.716
3,26,59,0.709
3,27,59,0.705
3,28,59,0.702
3,29,59,0.699
3,30,59,0.697
3,31,59,0.696
3,32,59,0.694
3,33,59,0.693
3,34,59,0.693
3,35,59,0.692
3,36,59,0.692
3,37,59,0.691
3,38,59,0.691
3,39,59,0.691
3,40,59,0.69
3,41,59,0.69
4,1,59,1.265
4,2,59,1.137
4,3,59,0.993
4,4,59,0.841
4,5,59,0.674
4,6,59,0.677
4,7,59,0.673
4,8,59,0.544
4,9,59,0.543
4,10,59,0.543
4,11,59,0.543
4,12,59,0.542
4,13,59,0.542
4,14,59,0.542
4,15,59,0.542
4,16,59,0.542
4,17,59,0.542
4,18,59,0.542
4,19,59,0.542
4,20,59,0.542
4,21,59,0.542
4,22,59,0.542
4,23,59,0.542
4,24,59,0.542
4,25,59,0.542
4,26,59,0.542
4,27,59,0.542
4,28,59,0.542
4,29,59,0.542
4,30,59,0.542
4,31,59,0.542
4,32,59,0.542
4,33,59,0.542
4,34,59,0.542
4,35,59,0.542
4,36,59,0.542
4,37,59,0.542
4,38,59,0.542
4,39,59,0.542
4,40,59,0.542
4,41,59,0.542
1,1,60,2.916
1,2,60,2.898
1,3,60,2.877
1,4,60,2.854
1,5,60,2.826
1,6,60,2.795
1,7,60,2.759
1,8,60,2.715
1,9,60,2.67
1,10,60,2.621
1,11,60,2.569
1,12,60,2.515
1,13,60,2.453
1,14,60,2.39
1,15,60,2.321
1,16,60,2.252
1,17,60,2.18
1,18,60,2.105
1,19,60,2.033
1,20,60,1.964
1,21,60,1.899
1,22,60,1.838
1,23,60,1.781
1,24,60,1.728
1,25,60,1.679
1,26,60,1.633
1,27,60,1.593
1,28,60,1.556
1,29,60,1.522
1,30,60,1.493
1,31,60,1.467
1,32,60,1.441
1,33,60,1.417
1,34,60,1.394
1,35,60,1.373
1,36,60,1.354
1,37,60,1.337
1,38,60,1.322
1,39,60,1.308
1,40,60,1.296
2,1,60,2.733
2,2,60,2.684
2,3,60,2.628
2,4,60,2.566
2,5,60,2.499
2,6,60,2.438
2,7,60,2.37
2,8,60,2.286
2,9,60,2.212
2,10,60,2.133
2,11,60,2.056
2,12,60,1.976
2,13,60,1.894
2,14,60,1.811
2,15,60,1.729
2,16,60,1.65
2,17,60,1.572
2,18,60,1.495
2,19,60,1.428
2,20,60,1.368
2,21,60,1.314
2,22,60,1.267
2,23,60,1.225
2,24,60,1.188
2,25,60,1.157
2,26,60,1.129
2,27,60,1.106
2,28,60,1.086
2,29,60,1.069
2,30,60,1.054
2,31,60,1.042
2,32,60,1.031
2,33,60,1.022
2,34,60,1.013
2,35,60,1.005
2,36,60,0.999
2,37,60,0.994
2,38,60,0.99
2,39,60,0.986
2,40,60,0.982
3,1,60,2.329
3,2,60,2.231
3,3,60,2.128
3,4,60,2.022
3,5,60,1.91
3,6,60,1.831
3,7,60,1.744
3,8,60,1.609
3,9,60,1.516
3,10,60,1.424
3,11,60,1.34
3,12,60,1.264
3,13,60,1.196
3,14,60,1.13
3,15,60,1.067
3,16,60,1.011
3,17,60,0.959
3,18,60,0.91
3,19,60,0.868
3,20,60,0.834
3,21,60,0.808
3,22,60,0.787
3,23,60,0.772
3,24,60,0.76
3,25,60,0.752
3,26,60,0.746
3,27,60,0.741
3,28,60,0.738
3,29,60,0.735
3,30,60,0.733
3,31,60,0.732
3,32,60,0.731
3,33,60,0.73
3,34,60,0.729
3,35,60,0.728
3,36,60,0.728
3,37,60,0.727
3,38,60,0.727
3,39,60,0.727
3,40,60,0.726
4,1,60,1.344
4,2,60,1.216
4,3,60,1.073
4,4,60,0.919
4,5,60,0.752
4,6,60,0.742
4,7,60,0.738
4,8,60,0.547
4,9,60,0.546
4,10,60,0.546
4,11,60,0.546
4,12,60,0.545
4,13,60,0.545
4,14,60,0.545
4,15,60,0.545
4,16,60,0.545
4,17,60,0.545
4,18,60,0.545
4,19,60,0.545
4,20,60,0.545
4,21,60,0.545
4,22,60,0.545
4,23,60,0.545
4,24,60,0.545
4,25,60,0.545
4,26,60,0.545
4,27,60,0.545
4,28,60,0.545
4,29,60,0.545
4,30,60,0.545
4,31,60,0.545
4,32,60,0.545
4,33,60,0.545
4,34,60,0.545
4,35,60,0.545
4,36,60,0.545
4,37,60,0.545
4,38,60,0.545
4,39,60,0.545
4,40,60,0.545
1,1,61,2.999
1,2,61,2.981
1,3,61,2.96
1,4,61,2.937
1,5,61,2.908
1,6,61,2.877
1,7,61,2.84
1,8,61,2.797
1,9,61,2.751
1,10,61,2.702
1,11,61,2.649
1,12,61,2.59
1,13,61,2.529
1,14,61,2.462
1,15,61,2.393
1,16,61,2.321
1,17,61,2.246
1,18,61,2.172
1,19,61,2.101
1,20,61,2.034
1,21,61,1.97
1,22,61,1.91
1,23,61,1.853
1,24,61,1.801
1,25,61,1.752
1,26,61,1.708
1,27,61,1.668
1,28,61,1.631
1,29,61,1.598
1,30,61,1.569
1,31,61,1.541
1,32,61,1.514
1,33,61,1.488
1,34,61,1.464
1,35,61,1.442
1,36,61,1.423
1,37,61,1.406
1,38,61,1.39
1,39,61,1.376
2,1,61,2.815
2,2,61,2.765
2,3,61,2.71
2,4,61,2.648
2,5,61,2.58
2,6,61,2.516
2,7,61,2.446
2,8,61,2.365
2,9,61,2.289
2,10,61,2.21
2,11,61,2.129
2,12,61,2.045
2,13,61,1.962
2,14,61,1.876
2,15,61,1.792
2,16,61,1.71
2,17,61,1.629
2,18,61,1.554
2,19,61,1.488
2,20,61,1.431
2,21,61,1.378
2,22,61,1.331
2,23,61,1.29
2,24,61,1.254
2,25,61,1.222
2,26,61,1.196
2,27,61,1.173
2,28,61,1.153
2,29,61,1.136
2,30,61,1.122
2,31,61,1.109
2,32,61,1.098
2,33,61,1.087
2,34,61,1.078
2,35,61,1.07
2,36,61,1.063
2,37,61,1.057
2,38,61,1.052
2,39,61,1.048
3,1,61,2.411
3,2,61,2.312
3,3,61,2.209
3,4,61,2.102
3,5,61,1.987
3,6,61,1.903
3,7,61,1.813
3,8,61,1.688
3,9,61,1.592
3,10,61,1.499
3,11,61,1.41
3,12,61,1.331
3,13,61,1.261
3,14,61,1.191
3,15,61,1.129
3,16,61,1.071
3,17,61,1.015
3,18,61,0.967
3,19,61,0.927
3,20,61,0.895
3,21,61,0.87
3,22,61,0.85
3,23,61,0.835
3,24,61,0.823
3,25,61,0.815
3,26,61,0.809
3,27,61,0.804
3,28,61,0.801
3,29,61,0.798
3,30,61,0.796
3,31,61,0.794
3,32,61,0.792
3,33,61,0.791
3,34,61,0.79
3,35,61,0.79
3,36,61,0.789
3,37,61,0.789
3,38,61,0.788
3,39,61,0.788
4,1,61,1.424
4,2,61,1.295
4,3,61,1.152
4,4,61,0.999
4,5,61,0.831
4,6,61,0.806
4,7,61,0.803
4,8,61,0.655
4,9,61,0.647
4,10,61,0.64
4,11,61,0.636
4,12,61,0.632
4,13,61,0.63
4,14,61,0.628
4,15,61,0.627
4,16,61,0.627
4,17,61,0.626
4,18,61,0.626
4,19,61,0.626
4,20,61,0.626
4,21,61,0.626
4,22,61,0.626
4,23,61,0.626
4,24,61,0.626
4,25,61,0.626
4,26,61,0.626
4,27,61,0.626
4,28,61,0.626
4,29,61,0.626
4,30,61,0.626
4,31,61,0.626
4,32,61,0.626
4,33,61,0.626
4,34,61,0.626
4,35,61,0.626
4,36,61,0.626
4,37,61,0.626
4,38,61,0.626
4,39,61,0.626
1,1,62,3.083
1,2,62,3.065
1,3,62,3.044
1,4,62,3.02
1,5,62,2.991
1,6,62,2.959
1,7,62,2.923
1,8,62,2.879
1,9,62,2.833
1,10,62,2.782
1,11,62,2.725
1,12,62,2.666
1,13,62,2.602
1,14,62,2.535
1,15,62,2.463
1,16,62,2.388
1,17,62,2.313
1,18,62,2.241
1,19,62,2.172
1,20,62,2.106
1,21,62,2.043
1,22,62,1.983
1,23,62,1.927
1,24,62,1.875
1,25,62,1.828
1,26,62,1.784
1,27,62,1.744
1,28,62,1.708
1,29,62,1.676
1,30,62,1.644
1,31,62,1.614
1,32,62,1.585
1,33,62,1.558
1,34,62,1.533
1,35,62,1.512
1,36,62,1.492
1,37,62,1.474
1,38,62,1.457
2,1,62,2.898
2,2,62,2.849
2,3,62,2.793
2,4,62,2.73
2,5,62,2.66
2,6,62,2.594
2,7,62,2.526
2,8,62,2.44
2,9,62,2.364
2,10,62,2.282
2,11,62,2.196
2,12,62,2.111
2,13,62,2.024
2,14,62,1.936
2,15,62,1.85
2,16,62,1.764
2,17,62,1.684
2,18,62,1.61
2,19,62,1.547
2,20,62,1.49
2,21,62,1.438
2,22,62,1.393
2,23,62,1.352
2,24,62,1.317
2,25,62,1.287
2,26,62,1.26
2,27,62,1.237
2,28,62,1.218
2,29,62,1.201
2,30,62,1.186
2,31,62,1.172
2,32,62,1.16
2,33,62,1.148
2,34,62,1.139
2,35,62,1.131
2,36,62,1.124
2,37,62,1.118
2,38,62,1.113
3,1,62,2.493
3,2,62,2.394
3,3,62,2.291
3,4,62,2.183
3,5,62,2.065
3,6,62,1.974
3,7,62,1.887
3,8,62,1.746
3,9,62,1.651
3,10,62,1.554
3,11,62,1.458
3,12,62,1.375
3,13,62,1.301
3,14,62,1.23
3,15,62,1.164
3,16,62,1.103
3,17,62,1.049
3,18,62,1.003
3,19,62,0.966
3,20,62,0.935
3,21,62,0.91
3,22,62,0.891
3,23,62,0.877
3,24,62,0.866
3,25,62,0.858
3,26,62,0.852
3,27,62,0.847
3,28,62,0.843
3,29,62,0.84
3,30,62,0.838
3,31,62,0.836
3,32,62,0.834
3,33,62,0.833
3,34,62,0.832
3,35,62,0.831
3,36,62,0.831
3,37,62,0.83
3,38,62,0.83
4,1,62,1.505
4,2,62,1.375
4,3,62,1.232
4,4,62,1.078
4,5,62,0.91
4,6,62,0.871
4,7,62,0.868
4,8,62,0.658
4,9,62,0.65
4,10,62,0.644
4,11,62,0.639
4,12,62,0.635
4,13,62,0.633
4,14,62,0.631
4,15,62,0.63
4,16,62,0.63
4,17,62,0.629
4,18,62,0.629
4,19,62,0.629
4,20,62,0.629
4,21,62,0.629
4,22,62,0.628
4,23,62,0.628
4,24,62,0.628
4,25,62,0.628
4,26,62,0.628
4,27,62,0.628
4,28,62,0.628
4,29,62,0.628
4,30,62,0.628
4,31,62,0.628
4,32,62,0.628
4,33,62,0.628
4,34,62,0.628
4,35,62,0.628
4,36,62,0.628
4,37,62,0.628
4,38,62,0.628
1,1,63,3.168
1,2,63,3.149
1,3,63,3.129
1,4,63,3.105
1,5,63,3.075
1,6,63,3.044
1,7,63,3.007
1,8,63,2.963
1,9,63,2.916
1,10,63,2.862
1,11,63,2.805
1,12,63,2.743
1,13,63,2.678
1,14,63,2.609
1,15,63,2.534
1,16,63,2.46
1,17,63,2.386
1,18,63,2.316
1,19,63,2.248
1,20,63,2.182
1,21,63,2.12
1,22,63,2.061
1,23,63,2.005
1,24,63,1.955
1,25,63,1.908
1,26,63,1.865
1,27,63,1.826
1,28,63,1.79
1,29,63,1.755
1,30,63,1.721
1,31,63,1.689
1,32,63,1.658
1,33,63,1.63
1,34,63,1.606
1,35,63,1.583
1,36,63,1.563
1,37,63,1.544
2,1,63,2.983
2,2,63,2.933
2,3,63,2.876
2,4,63,2.813
2,5,63,2.742
2,6,63,2.676
2,7,63,2.605
2,8,63,2.522
2,9,63,2.444
2,10,63,2.358
2,11,63,2.271
2,12,63,2.182
2,13,63,2.093
2,14,63,2.003
2,15,63,1.913
2,16,63,1.828
2,17,63,1.75
2,18,63,1.679
2,19,63,1.616
2,20,63,1.56
2,21,63,1.51
2,22,63,1.465
2,23,63,1.425
2,24,63,1.39
2,25,63,1.36
2,26,63,1.334
2,27,63,1.312
2,28,63,1.292
2,29,63,1.274
2,30,63,1.258
2,31,63,1.243
2,32,63,1.23
2,33,63,1.218
2,34,63,1.208
2,35,63,1.2
2,36,63,1.193
2,37,63,1.187
3,1,63,2.576
3,2,63,2.477
3,3,63,2.373
3,4,63,2.263
3,5,63,2.144
3,6,63,2.051
3,7,63,1.959
3,8,63,1.829
3,9,63,1.732
3,10,63,1.628
3,11,63,1.532
3,12,63,1.446
3,13,63,1.37
3,14,63,1.295
3,15,63,1.226
3,16,63,1.166
3,17,63,1.114
3,18,63,1.07
3,19,63,1.033
3,20,63,1.003
3,21,63,0.979
3,22,63,0.96
3,23,63,0.946
3,24,63,0.935
3,25,63,0.927
3,26,63,0.921
3,27,63,0.916
3,28,63,0.912
3,29,63,0.908
3,30,63,0.906
3,31,63,0.903
3,32,63,0.902
3,33,63,0.9
3,34,63,0.899
3,35,63,0.898
3,36,63,0.898
3,37,63,0.897
4,1,63,1.586
4,2,63,1.455
4,3,63,1.313
4,4,63,1.159
4,5,63,0.99
4,6,63,0.936
4,7,63,0.933
4,8,63,0.765
4,9,63,0.758
4,10,63,0.749
4,11,63,0.74
4,12,63,0.731
4,13,63,0.724
4,14,63,0.718
4,15,63,0.714
4,16,63,0.711
4,17,63,0.709
4,18,63,0.707
4,19,63,0.706
4,20,63,0.706
4,21,63,0.705
4,22,63,0.705
4,23,63,0.705
4,24,63,0.705
4,25,63,0.705
4,26,63,0.705
4,27,63,0.705
4,28,63,0.705
4,29,63,0.705
4,30,63,0.705
4,31,63,0.705
4,32,63,0.705
4,33,63,0.705
4,34,63,0.705
4,35,63,0.705
4,36,63,0.705
4,37,63,0.705
1,1,64,3.253
1,2,64,3.235
1,3,64,3.214
1,4,64,3.19
1,5,64,3.161
1,6,64,3.129
1,7,64,3.092
1,8,64,3.047
1,9,64,2.997
1,10,64,2.942
1,11,64,2.883
1,12,64,2.821
1,13,64,2.754
1,14,64,2.681
1,15,64,2.607
1,16,64,2.534
1,17,64,2.462
1,18,64,2.392
1,19,64,2.324
1,20,64,2.26
1,21,64,2.198
1,22,64,2.14
1,23,64,2.086
1,24,64,2.036
1,25,64,1.989
1,26,64,1.947
1,27,64,1.908
1,28,64,1.87
1,29,64,1.833
1,30,64,1.796
1,31,64,1.762
1,32,64,1.731
1,33,64,1.703
1,34,64,1.678
1,35,64,1.654
1,36,64,1.633
2,1,64,3.068
2,2,64,3.018
2,3,64,2.96
2,4,64,2.896
2,5,64,2.826
2,6,64,2.757
2,7,64,2.687
2,8,64,2.599
2,9,64,2.517
2,10,64,2.43
2,11,64,2.34
2,12,64,2.249
2,13,64,2.158
2,14,64,2.064
2,15,64,1.974
2,16,64,1.892
2,17,64,1.816
2,18,64,1.746
2,19,64,1.683
2,20,64,1.627
2,21,64,1.578
2,22,64,1.533
2,23,64,1.495
2,24,64,1.461
2,25,64,1.431
2,26,64,1.406
2,27,64,1.383
2,28,64,1.362
2,29,64,1.343
2,30,64,1.325
2,31,64,1.31
2,32,64,1.296
2,33,64,1.284
2,34,64,1.275
2,35,64,1.266
2,36,64,1.259
3,1,64,2.66
3,2,64,2.561
3,3,64,2.456
3,4,64,2.345
3,5,64,2.225
3,6,64,2.125
3,7,64,2.036
3,8,64,1.889
3,9,64,1.788
3,10,64,1.684
3,11,64,1.583
3,12,64,1.493
3,13,64,1.413
3,14,64,1.334
3,15,64,1.266
3,16,64,1.208
3,17,64,1.158
3,18,64,1.116
3,19,64,1.08
3,20,64,1.051
3,21,64,1.027
3,22,64,1.009
3,23,64,0.996
3,24,64,0.985
3,25,64,0.977
3,26,64,0.97
3,27,64,0.965
3,28,64,0.96
3,29,64,0.957
3,30,64,0.954
3,31,64,0.952
3,32,64,0.951
3,33,64,0.949
3,34,64,0.948
3,35,64,0.948
3,36,64,0.947
4,1,64,1.667
4,2,64,1.536
4,3,64,1.394
4,4,64,1.239
4,5,64,1.07
4,6,64,1.001
4,7,64,0.998
4,8,64,0.769
4,9,64,0.762
4,10,64,0.752
4,11,64,0.743
4,12,64,0.734
4,13,64,0.727
4,14,64,0.721
4,15,64,0.717
4,16,64,0.714
4,17,64,0.712
4,18,64,0.71
4,19,64,0.709
4,20,64,0.709
4,21,64,0.708
4,22,64,0.708
4,23,64,0.708
4,24,64,0.708
4,25,64,0.708
4,26,64,0.708
4,27,64,0.708
4,28,64,0.708
4,29,64,0.708
4,30,64,0.708
4,31,64,0.708
4,32,64,0.708
4,33,64,0.708
4,34,64,0.708
4,35,64,0.708
4,36,64,0.708
1,1,65,3.34
1,2,65,3.322
1,3,65,3.301
1,4,65,3.277
1,5,65,3.248
1,6,65,3.216
1,7,65,3.178
1,8,65,3.129
1,9,65,3.079
1,10,65,3.022
1,11,65,2.962
1,12,65,2.898
1,13,65,2.828
1,14,65,2.756
1,15,65,2.683
1,16,65,2.612
1,17,65,2.541
1,18,65,2.471
1,19,65,2.404
1,20,65,2.34
1,21,65,2.279
1,22,65,2.222
1,23,65,2.169
1,24,65,2.119
1,25,65,2.074
1,26,65,2.031
1,27,65,1.99
1,28,65,1.949
1,29,65,1.909
1,30,65,1.871
1,31,65,1.836
1,32,65,1.805
1,33,65,1.776
1,34,65,1.75
1,35,65,1.726
2,1,65,3.154
2,2,65,3.103
2,3,65,3.045
2,4,65,2.982
2,5,65,2.91
2,6,65,2.841
2,7,65,2.769
2,8,65,2.673
2,9,65,2.591
2,10,65,2.502
2,11,65,2.41
2,12,65,2.316
2,13,65,2.221
2,14,65,2.128
2,15,65,2.04
2,16,65,1.96
2,17,65,1.886
2,18,65,1.817
2,19,65,1.754
2,20,65,1.698
2,21,65,1.649
2,22,65,1.607
2,23,65,1.568
2,24,65,1.535
2,25,65,1.505
2,26,65,1.479
2,27,65,1.455
2,28,65,1.433
2,29,65,1.413
2,30,65,1.394
2,31,65,1.378
2,32,65,1.365
2,33,65,1.354
2,34,65,1.344
2,35,65,1.335
3,1,65,2.745
3,2,65,2.645
3,3,65,2.539
3,4,65,2.428
3,5,65,2.306
3,6,65,2.203
3,7,65,2.11
3,8,65,1.945
3,9,65,1.845
3,10,65,1.737
3,11,65,1.635
3,12,65,1.538
3,13,65,1.454
3,14,65,1.377
3,15,65,1.309
3,16,65,1.254
3,17,65,1.206
3,18,65,1.164
3,19,65,1.129
3,20,65,1.101
3,21,65,1.079
3,22,65,1.062
3,23,65,1.048
3,24,65,1.037
3,25,65,1.028
3,26,65,1.022
3,27,65,1.017
3,28,65,1.013
3,29,65,1.009
3,30,65,1.007
3,31,65,1.005
3,32,65,1.004
3,33,65,1.003
3,34,65,1.002
3,35,65,1.001
4,1,65,1.749
4,2,65,1.617
4,3,65,1.476
4,4,65,1.321
4,5,65,1.151
4,6,65,1.066
4,7,65,1.062
4,8,65,0.772
4,9,65,0.765
4,10,65,0.756
4,11,65,0.746
4,12,65,0.737
4,13,65,0.73
4,14,65,0.724
4,15,65,0.72
4,16,65,0.717
4,17,65,0.715
4,18,65,0.713
4,19,65,0.712
4,20,65,0.712
4,21,65,0.711
4,22,65,0.711
4,23,65,0.711
4,24,65,0.711
4,25,65,0.711
4,26,65,0.711
4,27,65,0.711
4,28,65,0.711
4,29,65,0.711
4,30,65,0.711
4,31,65,0.711
4,32,65,0.711
4,33,65,0.711
4,34,65,0.711
4,35,65,0.711
1,1,66,3.427
1,2,66,3.409
1,3,66,3.389
1,4,66,3.365
1,5,66,3.336
1,6,66,3.302
1,7,66,3.262
1,8,66,3.212
1,9,66,3.16
1,10,66,3.103
1,11,66,3.042
1,12,66,2.975
1,13,66,2.905
1,14,66,2.834
1,15,66,2.763
1,16,66,2.692
1,17,66,2.622
1,18,66,2.553
1,19,66,2.487
1,20,66,2.422
1,21,66,2.363
1,22,66,2.307
1,23,66,2.254
1,24,66,2.205
1,25,66,2.16
1,26,66,2.115
1,27,66,2.071
1,28,66,2.027
1,29,66,1.985
1,30,66,1.946
1,31,66,1.912
1,32,66,1.88
1,33,66,1.849
1,34,66,1.822
2,1,66,3.241
2,2,66,3.19
2,3,66,3.132
2,4,66,3.067
2,5,66,2.996
2,6,66,2.924
2,7,66,2.848
2,8,66,2.749
2,9,66,2.665
2,10,66,2.574
2,11,66,2.48
2,12,66,2.382
2,13,66,2.287
2,14,66,2.197
2,15,66,2.111
2,16,66,2.031
2,17,66,1.958
2,18,66,1.891
2,19,66,1.829
2,20,66,1.773
2,21,66,1.724
2,22,66,1.682
2,23,66,1.644
2,24,66,1.611
2,25,66,1.581
2,26,66,1.555
2,27,66,1.53
2,28,66,1.506
2,29,66,1.485
2,30,66,1.466
2,31,66,1.452
2,32,66,1.438
2,33,66,1.426
2,34,66,1.416
3,1,66,2.831
3,2,66,2.731
3,3,66,2.624
3,4,66,2.512
3,5,66,2.389
3,6,66,2.279
3,7,66,2.182
3,8,66,2.001
3,9,66,1.9
3,10,66,1.791
3,11,66,1.686
3,12,66,1.583
3,13,66,1.498
3,14,66,1.424
3,15,66,1.359
3,16,66,1.303
3,17,66,1.256
3,18,66,1.216
3,19,66,1.183
3,20,66,1.156
3,21,66,1.134
3,22,66,1.117
3,23,66,1.103
3,24,66,1.093
3,25,66,1.085
3,26,66,1.081
3,27,66,1.077
3,28,66,1.074
3,29,66,1.071
3,30,66,1.069
3,31,66,1.067
3,32,66,1.066
3,33,66,1.064
3,34,66,1.063
4,1,66,1.831
4,2,66,1.699
4,3,66,1.558
4,4,66,1.402
4,5,66,1.232
4,6,66,1.131
4,7,66,1.127
4,8,66,0.775
4,9,66,0.768
4,10,66,0.759
4,11,66,0.749
4,12,66,0.74
4,13,66,0.733
4,14,66,0.727
4,15,66,0.723
4,16,66,0.72
4,17,66,0.718
4,18,66,0.716
4,19,66,0.715
4,20,66,0.714
4,21,66,0.714
4,22,66,0.714
4,23,66,0.714
4,24,66,0.714
4,25,66,0.714
4,26,66,0.713
4,27,66,0.713
4,28,66,0.713
4,29,66,0.713
4,30,66,0.713
4,31,66,0.713
4,32,66,0.713
4,33,66,0.713
4,34,66,0.713
1,1,67,3.516
1,2,67,3.498
1,3,67,3.478
1,4,67,3.454
1,5,67,3.424
1,6,67,3.387
1,7,67,3.347
1,8,67,3.295
1,9,67,3.242
1,10,67,3.184
1,11,67,3.12
1,12,67,3.053
1,13,67,2.985
1,14,67,2.916
1,15,67,2.845
1,16,67,2.774
1,17,67,2.704
1,18,67,2.637
1,19,67,2.57
1,20,67,2.508
1,21,67,2.449
1,22,67,2.394
1,23,67,2.342
1,24,67,2.294
1,25,67,2.246
1,26,67,2.197
1,27,67,2.15
1,28,67,2.104
1,29,67,2.061
1,30,67,2.023
1,31,67,1.987
1,32,67,1.953
1,33,67,1.922
2,1,67,3.328
2,2,67,3.278
2,3,67,3.22
2,4,67,3.155
2,5,67,3.081
2,6,67,3.002
2,7,67,2.928
2,8,67,2.823
2,9,67,2.739
2,10,67,2.647
2,11,67,2.549
2,12,67,2.451
2,13,67,2.358
2,14,67,2.27
2,15,67,2.186
2,16,67,2.106
2,17,67,2.034
2,18,67,1.968
2,19,67,1.906
2,20,67,1.852
2,21,67,1.804
2,22,67,1.761
2,23,67,1.723
2,24,67,1.691
2,25,67,1.66
2,26,67,1.632
2,27,67,1.605
2,28,67,1.581
2,29,67,1.559
2,30,67,1.541
2,31,67,1.525
2,32,67,1.511
