Date,Home Team,Visitor Team,Home Score,Visitor Score,Location,Season,Season Type,Spread,Total,Result
10/20/2018,UL Monroe,Texas State,20,14,Visitor,2018-19,Regular,6,34,W
10/20/2018,Central Michigan,Western Michigan,10,35,Visitor,2018-19,Regular,-25,45,L
10/20/2018,South Florida,Connecticut,38,30,Visitor,2018-19,Regular,8,68,W
10/20/2018,Louisiana Tech,UTEP,31,24,Visitor,2018-19,Regular,7,55,W
10/20/2018,Massachusetts,Coastal Carolina,13,24,Visitor,2018-19,Regular,-11,37,L
10/20/2018,Tennessee,Alabama,21,58,Visitor,2018-19,Regular,-37,79,L
10/20/2018,Syracuse,North Carolina,40,37,Visitor,2018-19,Regular,3,77,W
10/20/2018,Tulane,SMU,23,27,Visitor,2018-19,Regular,-4,50,L
10/21/2018,Hawaii,Nevada,22,40,Visitor,2018-19,Regular,-18,62,L
10/23/2018,South Alabama,Troy,17,38,Visitor,2018-19,Regular,-21,55,L
10/25/2018,Ohio,Ball State,52,14,Visitor,2018-19,Regular,38,66,W
10/25/2018,Georgia Southern,Appalachian St,34,14,Visitor,2018-19,Regular,20,48,W
10/25/2018,West Virginia,Baylor,58,14,Visitor,2018-19,Regular,44,72,W
10/25/2018,Virginia Tech,Georgia Tech,28,49,Visitor,2018-19,Regular,-21,77,L
10/25/2018,Western Michigan,Toledo,24,51,Visitor,2018-19,Regular,-27,75,L
10/26/2018,Minnesota,Indiana,38,31,Visitor,2018-19,Regular,7,69,W
10/26/2018,Boston College,Miami Florida,27,14,Visitor,2018-19,Regular,13,41,W
10/26/2018,UCLA,Utah,10,41,Visitor,2018-19,Regular,-31,51,L
10/26/2018,Florida Atlantic,Louisiana Tech,13,21,Visitor,2018-19,Regular,-8,34,L
10/26/2018,Colorado State,Wyoming,21,34,Visitor,2018-19,Regular,-13,55,L
10/27/2018,Northwestern,Wisconsin,31,17,Visitor,2018-19,Regular,14,48,W
10/27/2018,Penn State,Iowa,30,24,Visitor,2018-19,Regular,6,54,W
10/27/2018,Syracuse,NC State,51,41,Visitor,2018-19,Regular,10,92,W
10/27/2018,Pittsburgh,Duke,54,45,Visitor,2018-19,Regular,9,99,W
10/27/2018,Fresno State,Hawaii,50,20,Visitor,2018-19,Regular,30,70,W
10/27/2018,Utah State,New Mexico,61,19,Visitor,2018-19,Regular,42,80,W
10/27/2018,California,Washington,12,10,Visitor,2018-19,Regular,2,22,W
10/27/2018,Iowa State,Texas Tech,40,31,Visitor,2018-19,Regular,9,71,W
10/27/2018,Akron,Central Michigan,17,10,Visitor,2018-19,Regular,7,27,W
10/27/2018,UL Lafayette,Arkansas State,47,43,Visitor,2018-19,Regular,4,90,W
10/27/2018,Oklahoma,Kansas State,51,14,Visitor,2018-19,Regular,37,65,W
10/27/2018,Houston,South Florida,57,36,Visitor,2018-19,Regular,21,93,W
10/27/2018,Florida,Georgia,17,36,Neutral,2018-19,Regular,-19,53,L
10/27/2018,Kansas,TCU,27,26,Visitor,2018-19,Regular,1,53,W
10/27/2018,Oklahoma State,Texas,38,35,Visitor,2018-19,Regular,3,73,W
10/27/2018,Nevada,San Diego State,28,24,Visitor,2018-19,Regular,4,52,W
10/27/2018,Michigan State,Purdue,23,13,Visitor,2018-19,Regular,10,36,W
10/27/2018,San Jose State,UNLV,50,37,Visitor,2018-19,Regular,13,87,W
10/27/2018,Maryland,Illinois,63,33,Visitor,2018-19,Regular,30,96,W
10/27/2018,Arizona,Oregon,44,15,Visitor,2018-19,Regular,29,59,W
10/27/2018,Virginia,North Carolina,31,21,Visitor,2018-19,Regular,10,52,W
10/27/2018,Charlotte U,Southern Miss,20,17,Visitor,2018-19,Regular,3,37,W
10/27/2018,SMU,Cincinnati,20,26,Visitor,2018-19,Regular,-6,46,L
10/27/2018,Texas State,New Mexico State,27,20,Visitor,2018-19,Regular,7,47,W
10/27/2018,Mississippi St,Texas A&M,28,13,Visitor,2018-19,Regular,15,41,W
10/27/2018,Notre Dame,Navy,44,22,Neutral,2018-19,Regular,22,66,W
10/27/2018,Notre Dame,Navy,44,22,Neutral,2018-19,Regular,22,66,W
10/27/2018,Air Force,Boise State,38,48,Visitor,2018-19,Regular,-10,86,L
10/27/2018,Tulsa,Tulane,17,24,Visitor,2018-19,Regular,-7,41,L
10/27/2018,Eastern Michigan,Army,22,37,Visitor,2018-19,Regular,-15,59,L
10/27/2018,Louisville,Wake Forest,35,56,Visitor,2018-19,Regular,-21,91,L
10/27/2018,South Carolina,Tennessee,27,24,Visitor,2018-19,Regular,3,51,W
10/27/2018,USC,Arizona State,35,38,Visitor,2018-19,Regular,-3,73,L
10/27/2018,Missouri,Kentucky,14,15,Visitor,2018-19,Regular,-1,29,L
10/27/2018,North Texas,Rice,41,17,Visitor,2018-19,Regular,24,58,W
10/27/2018,Old Dominion,Middle Tenn St,17,51,Visitor,2018-19,Regular,-34,68,L
10/27/2018,Western Kentucky,Florida Intl,17,38,Visitor,2018-19,Regular,-21,55,L
10/27/2018,BYU,Northern Illinois,6,7,Visitor,2018-19,Regular,-1,13,L
10/27/2018,Colorado,Oregon State,34,41,Visitor,2018-19,Regular,-7,75,L
10/27/2018,UTEP,UAB,0,19,Visitor,2018-19,Regular,-19,19,L
10/27/2018,Georgia State,Coastal Carolina,34,37,Visitor,2018-19,Regular,-3,71,L
10/27/2018,Florida State,Clemson,10,59,Visitor,2018-19,Regular,-49,69,L
10/27/2018,Florida,Georgia,17,36,Neutral,2018-19,Regular,-19,53,L
10/27/2018,Stanford,Washington State,38,41,Visitor,2018-19,Regular,-3,79,L
10/27/2018,Connecticut,Massachusetts,17,22,Visitor,2018-19,Regular,-5,39,L
10/27/2018,Arkansas,Vanderbilt,31,45,Visitor,2018-19,Regular,-14,76,L
10/30/2018,Buffalo,Miami Ohio,51,42,Visitor,2018-19,Regular,9,93,W
10/30/2018,Bowling Green,Kent,28,35,Visitor,2018-19,Regular,-7,63,L
10/31/2018,Toledo,Ball State,45,13,Visitor,2018-19,Regular,32,58,W
11/1/2018,Central Florida,Temple,52,40,Visitor,2018-19,Regular,12,92,W
11/1/2018,Western Michigan,Ohio,14,59,Visitor,2018-19,Regular,-45,73,L
11/1/2018,Akron,Northern Illinois,26,36,Visitor,2018-19,Regular,-10,62,L
11/2/2018,Arizona,Colorado,42,34,Visitor,2018-19,Regular,8,76,W
11/2/2018,Middle Tenn St,Western Kentucky,29,10,Visitor,2018-19,Regular,19,39,W
11/2/2018,Virginia,Pittsburgh,13,23,Visitor,2018-19,Regular,-10,36,L
11/3/2018,Michigan,Penn State,42,7,Visitor,2018-19,Regular,35,49,W
11/3/2018,UL Monroe,Georgia Southern,44,25,Visitor,2018-19,Regular,19,69,W
11/3/2018,Southern Miss,Marshall,26,24,Visitor,2018-19,Regular,2,50,W
11/3/2018,Troy,UL Lafayette,26,16,Visitor,2018-19,Regular,10,42,W
11/3/2018,Purdue,Iowa,38,36,Visitor,2018-19,Regular,2,74,W
11/3/2018,Cincinnati,Navy,42,0,Visitor,2018-19,Regular,42,42,W
11/3/2018,Texas Tech,Oklahoma,46,51,Visitor,2018-19,Regular,-5,97,L
11/3/2018,Illinois,Minnesota,55,31,Visitor,2018-19,Regular,24,86,W
11/3/2018,New Mexico,San Diego State,23,31,Visitor,2018-19,Regular,-8,54,L
11/3/2018,UAB,UTSA,52,3,Visitor,2018-19,Regular,49,55,W
11/3/2018,SMU,Houston,45,31,Visitor,2018-19,Regular,14,76,W
11/3/2018,Arkansas State,South Alabama,38,14,Visitor,2018-19,Regular,24,52,W
11/3/2018,Massachusetts,Liberty,62,59,Visitor,2018-19,Regular,3,121,W
11/3/2018,Auburn,Texas A&M,28,24,Visitor,2018-19,Regular,4,52,W
11/3/2018,NC State,Florida State,47,28,Visitor,2018-19,Regular,19,75,W
11/3/2018,Baylor,Oklahoma State,35,31,Visitor,2018-19,Regular,4,66,W
11/3/2018,Clemson,Louisville,77,16,Visitor,2018-19,Regular,61,93,W
11/3/2018,Mississippi St,Louisiana Tech,45,3,Visitor,2018-19,Regular,42,48,W
11/3/2018,Tulsa,Connecticut,49,19,Visitor,2018-19,Regular,30,68,W
11/3/2018,Arizona State,Utah,38,20,Visitor,2018-19,Regular,18,58,W
11/3/2018,Oregon,UCLA,42,21,Visitor,2018-19,Regular,21,63,W
11/3/2018,Texas,West Virginia,41,42,Visitor,2018-19,Regular,-1,83,L
11/3/2018,Northwestern,Notre Dame,21,31,Visitor,2018-19,Regular,-10,52,L
11/3/2018,TCU,Kansas State,14,13,Visitor,2018-19,Regular,1,27,W
11/3/2018,New Mexico State,Alcorn State,52,42,Visitor,2018-19,Regular,10,94,W
11/3/2018,Kentucky,Georgia,17,34,Visitor,2018-19,Regular,-17,51,L
11/3/2018,Mississippi,South Carolina,44,48,Visitor,2018-19,Regular,-4,92,L
11/3/2018,South Florida,Tulane,15,41,Visitor,2018-19,Regular,-26,56,L
11/3/2018,Wake Forest,Syracuse,24,41,Visitor,2018-19,Regular,-17,65,L
11/3/2018,Washington State,California,19,13,Visitor,2018-19,Regular,6,32,W
11/3/2018,Rice,UTEP,26,34,Visitor,2018-19,Regular,-8,60,L
11/3/2018,Tennessee,Charlotte U,14,3,Visitor,2018-19,Regular,11,17,W
11/3/2018,North Carolina,Georgia Tech,28,38,Visitor,2018-19,Regular,-10,66,L
11/3/2018,Wyoming,San Jose State,24,9,Visitor,2018-19,Regular,15,33,W
11/3/2018,Oregon State,USC,21,38,Visitor,2018-19,Regular,-17,59,L
11/3/2018,Eastern Michigan,Central Michigan,17,7,Visitor,2018-19,Regular,10,24,W
11/3/2018,Miami Florida,Duke,12,20,Visitor,2018-19,Regular,-8,32,L
11/3/2018,Boise State,BYU,21,16,Visitor,2018-19,Regular,5,37,W
11/3/2018,Wisconsin,Rutgers,31,17,Visitor,2018-19,Regular,14,48,W
11/3/2018,Florida,Missouri,17,38,Visitor,2018-19,Regular,-21,55,L
11/3/2018,Washington,Stanford,27,23,Visitor,2018-19,Regular,4,50,W
11/3/2018,Virginia Tech,Boston College,21,31,Visitor,2018-19,Regular,-10,52,L
11/3/2018,Ohio State,Nebraska,36,31,Visitor,2018-19,Regular,5,67,W
11/3/2018,East Carolina,Memphis,41,59,Visitor,2018-19,Regular,-18,100,L
11/3/2018,UNLV,Fresno State,3,48,Visitor,2018-19,Regular,-45,51,L
11/3/2018,Florida Intl,Florida Atlantic,14,49,Visitor,2018-19,Regular,-35,63,L
11/3/2018,Maryland,Michigan State,3,24,Visitor,2018-19,Regular,-21,27,L
11/3/2018,LSU,Alabama,0,29,Visitor,2018-19,Regular,-29,29,L
11/3/2018,Army,Air Force,17,14,Visitor,2018-19,Regular,3,31,W
11/3/2018,Coastal Carolina,Appalachian St,7,23,Visitor,2018-19,Regular,-16,30,L
11/3/2018,Kansas,Iowa State,3,27,Visitor,2018-19,Regular,-24,30,L
11/3/2018,Georgia State,Texas State,31,40,Visitor,2018-19,Regular,-9,71,L
11/4/2018,Hawaii,Utah State,17,56,Visitor,2018-19,Regular,-39,73,L
11/6/2018,Buffalo,Kent,48,14,Visitor,2018-19,Regular,34,62,W
11/7/2018,Miami Ohio,Ohio,30,28,Visitor,2018-19,Regular,2,58,W
11/7/2018,Northern Illinois,Toledo,38,15,Visitor,2018-19,Regular,23,53,W
11/8/2018,NC State,Wake Forest,23,27,Visitor,2018-19,Regular,-4,50,L
11/9/2018,Syracuse,Louisville,54,23,Visitor,2018-19,Regular,31,77,W
11/9/2018,Boise State,Fresno State,24,17,Visitor,2018-19,Regular,7,41,W
11/10/2018,Indiana,Maryland,34,32,Visitor,2018-19,Regular,2,66,W
11/10/2018,Utah,Oregon,32,25,Visitor,2018-19,Regular,7,57,W
11/10/2018,Georgia Tech,Miami Florida,27,21,Visitor,2018-19,Regular,6,48,W
11/10/2018,Memphis,Tulsa,47,21,Visitor,2018-19,Regular,26,68,W
11/10/2018,Connecticut,SMU,50,62,Visitor,2018-19,Regular,-12,112,L
11/10/2018,Minnesota,Purdue,41,10,Visitor,2018-19,Regular,31,51,W
11/10/2018,Stanford,Oregon State,48,17,Visitor,2018-19,Regular,31,65,W
11/10/2018,Air Force,New Mexico,42,24,Visitor,2018-19,Regular,18,66,W
11/10/2018,Utah State,San Jose State,62,24,Visitor,2018-19,Regular,38,86,W
11/10/2018,Eastern Michigan,Akron,27,7,Visitor,2018-19,Regular,20,34,W
11/10/2018,Nebraska,Illinois,54,35,Visitor,2018-19,Regular,19,89,W
11/10/2018,Texas A&M,Mississippi,38,24,Visitor,2018-19,Regular,14,62,W
11/10/2018,Georgia,Auburn,27,10,Visitor,2018-19,Regular,17,37,W
11/10/2018,Alabama,Mississippi St,24,0,Visitor,2018-19,Regular,24,24,W
11/10/2018,Rutgers,Michigan,7,42,Visitor,2018-19,Regular,-35,49,L
11/10/2018,Florida Atlantic,Western Kentucky,34,15,Visitor,2018-19,Regular,19,49,W
11/10/2018,West Virginia,TCU,47,10,Visitor,2018-19,Regular,37,57,W
11/10/2018,Pittsburgh,Virginia Tech,52,22,Visitor,2018-19,Regular,30,74,W
11/10/2018,Old Dominion,North Texas,34,31,Visitor,2018-19,Regular,3,65,W
11/10/2018,UL Lafayette,Georgia State,36,22,Visitor,2018-19,Regular,14,58,W
11/10/2018,Arkansas,LSU,17,24,Visitor,2018-19,Regular,-7,41,L
11/10/2018,Tennessee,Kentucky,24,7,Visitor,2018-19,Regular,17,31,W
11/10/2018,Marshall,Charlotte U,30,13,Visitor,2018-19,Regular,17,43,W
11/10/2018,Penn State,Wisconsin,22,10,Visitor,2018-19,Regular,12,32,W
11/10/2018,Nevada,Colorado State,49,10,Visitor,2018-19,Regular,39,59,W
11/10/2018,Notre Dame,Florida State,42,13,Visitor,2018-19,Regular,29,55,W
11/10/2018,Florida,South Carolina,35,31,Visitor,2018-19,Regular,4,66,W
11/10/2018,South Alabama,UL Monroe,10,38,Visitor,2018-19,Regular,-28,48,L
11/10/2018,Army,Lafayette,31,13,Visitor,2018-19,Regular,18,44,W
11/10/2018,Texas State,Appalachian St,7,38,Visitor,2018-19,Regular,-31,45,L
11/10/2018,Houston,Temple,49,59,Visitor,2018-19,Regular,-10,108,L
11/10/2018,Central Michigan,Bowling Green,13,24,Visitor,2018-19,Regular,-11,37,L
11/10/2018,Duke,North Carolina,42,35,Visitor,2018-19,Regular,7,77,W
11/10/2018,Coastal Carolina,Arkansas State,16,44,Visitor,2018-19,Regular,-28,60,L
11/10/2018,Boston College,Clemson,7,27,Visitor,2018-19,Regular,-20,34,L
11/10/2018,Iowa State,Baylor,28,14,Visitor,2018-19,Regular,14,42,W
11/10/2018,UTEP,Middle Tenn St,32,48,Visitor,2018-19,Regular,-16,80,L
11/10/2018,San Diego State,UNLV,24,27,Visitor,2018-19,Regular,-3,51,L
11/10/2018,Louisiana Tech,Rice,28,13,Visitor,2018-19,Regular,15,41,W
11/10/2018,Colorado,Washington State,7,31,Visitor,2018-19,Regular,-24,38,L
11/10/2018,Cincinnati,South Florida,35,23,Visitor,2018-19,Regular,12,58,W
11/10/2018,UTSA,Florida Intl,7,45,Visitor,2018-19,Regular,-38,52,L
11/10/2018,Texas Tech,Texas,34,41,Visitor,2018-19,Regular,-7,75,L
11/10/2018,Oklahoma,Oklahoma State,48,47,Visitor,2018-19,Regular,1,95,W
11/10/2018,Michigan State,Ohio State,6,26,Visitor,2018-19,Regular,-20,32,L
11/10/2018,Central Florida,Navy,35,24,Visitor,2018-19,Regular,11,59,W
11/10/2018,Missouri,Vanderbilt,33,28,Visitor,2018-19,Regular,5,61,W
11/10/2018,USC,California,14,15,Visitor,2018-19,Regular,-1,29,L
11/10/2018,UAB,Southern Miss,26,23,Visitor,2018-19,Regular,3,49,W
11/10/2018,Massachusetts,BYU,16,35,Visitor,2018-19,Regular,-19,51,L
11/10/2018,Tulane,East Carolina,24,18,Visitor,2018-19,Regular,6,42,W
11/10/2018,Kansas State,Kansas,21,17,Visitor,2018-19,Regular,4,38,W
11/10/2018,Georgia Southern,Troy,21,35,Visitor,2018-19,Regular,-14,56,L
11/10/2018,Iowa,Northwestern,10,14,Visitor,2018-19,Regular,-4,24,L
11/10/2018,Virginia,Liberty,45,24,Visitor,2018-19,Regular,21,69,W
11/10/2018,Arizona State,UCLA,31,28,Visitor,2018-19,Regular,3,59,W
11/13/2018,Ball State,Western Michigan,42,41,Visitor,2018-19,Regular,1,83,W
11/14/2018,Ohio,Buffalo,52,17,Visitor,2018-19,Regular,35,69,W
11/14/2018,Northern Illinois,Miami Ohio,7,13,Visitor,2018-19,Regular,-6,20,L
11/15/2018,Houston,Tulane,48,17,Visitor,2018-19,Regular,31,65,W
11/15/2018,Kent,Toledo,34,56,Visitor,2018-19,Regular,-22,90,L
11/15/2018,North Texas,Florida Atlantic,41,38,Visitor,2018-19,Regular,3,79,W
11/16/2018,New Mexico,Boise State,14,45,Visitor,2018-19,Regular,-31,59,L
11/16/2018,SMU,Memphis,18,28,Visitor,2018-19,Regular,-10,46,L
11/17/2018,Notre Dame,Syracuse,36,3,Neutral,2018-19,Regular,33,39,W
11/17/2018,Colorado State,Utah State,24,29,Visitor,2018-19,Regular,-5,53,L
11/17/2018,South Carolina,Tennessee Chat,49,9,Visitor,2018-19,Regular,40,58,W
11/17/2018,Vanderbilt,Mississippi,36,29,Visitor,2018-19,Regular,7,65,W
11/17/2018,Kansas State,Texas Tech,21,6,Visitor,2018-19,Regular,15,27,W
11/17/2018,Auburn,Liberty,53,0,Visitor,2018-19,Regular,53,53,W
11/17/2018,BYU,New Mexico State,45,10,Visitor,2018-19,Regular,35,55,W
11/17/2018,Navy,Tulsa,37,29,Visitor,2018-19,Regular,8,66,W
11/17/2018,East Carolina,Connecticut,55,21,Visitor,2018-19,Regular,34,76,W
11/17/2018,Mississippi St,Arkansas,52,6,Visitor,2018-19,Regular,46,58,W
11/17/2018,Western Kentucky,UTEP,40,16,Visitor,2018-19,Regular,24,56,W
11/17/2018,UCLA,USC,34,27,Visitor,2018-19,Regular,7,61,W
11/17/2018,Maryland,Ohio State,51,52,Visitor,2018-19,Regular,-1,103,L
11/17/2018,Wyoming,Air Force,35,27,Visitor,2018-19,Regular,8,62,W
11/17/2018,Old Dominion,VMI,77,14,Visitor,2018-19,Regular,63,91,W
11/17/2018,Florida State,Boston College,22,21,Visitor,2018-19,Regular,1,43,W
11/17/2018,Hawaii,UNLV,35,28,Visitor,2018-19,Regular,7,63,W
11/17/2018,Nebraska,Michigan State,9,6,Visitor,2018-19,Regular,3,15,W
11/17/2018,Florida,Idaho,63,10,Visitor,2018-19,Regular,53,73,W
11/17/2018,Oklahoma State,West Virginia,45,41,Visitor,2018-19,Regular,4,86,W
11/17/2018,Central Florida,Cincinnati,38,13,Visitor,2018-19,Regular,25,51,W
11/17/2018,Arkansas State,UL Monroe,31,17,Visitor,2018-19,Regular,14,48,W
11/17/2018,Appalachian St,Georgia State,45,17,Visitor,2018-19,Regular,28,62,W
11/17/2018,Texas A&M,UAB,41,20,Visitor,2018-19,Regular,21,61,W
11/17/2018,Washington State,Arizona,69,28,Visitor,2018-19,Regular,41,97,W
11/17/2018,Army,Colgate,28,14,Visitor,2018-19,Regular,14,42,W
11/17/2018,Texas,Iowa State,24,10,Visitor,2018-19,Regular,14,34,W
11/17/2018,Rutgers,Penn State,7,20,Visitor,2018-19,Regular,-13,27,L
11/17/2018,San Jose State,Nevada,12,21,Visitor,2018-19,Regular,-9,33,L
11/17/2018,Alabama,Citadel,50,17,Visitor,2018-19,Regular,33,67,W
11/17/2018,Minnesota,Northwestern,14,24,Visitor,2018-19,Regular,-10,38,L
11/17/2018,Notre Dame,Syracuse,36,3,Neutral,2018-19,Regular,33,39,W
11/17/2018,Kentucky,Middle Tenn St,34,23,Visitor,2018-19,Regular,11,57,W
11/17/2018,North Carolina,Western Carolina,49,26,Visitor,2018-19,Regular,23,75,W
11/17/2018,Troy,Texas State,12,7,Visitor,2018-19,Regular,5,19,W
11/17/2018,Purdue,Wisconsin,44,47,Visitor,2018-19,Regular,-3,91,L
11/17/2018,Louisville,NC State,10,52,Visitor,2018-19,Regular,-42,62,L
11/17/2018,Oklahoma,Kansas,55,40,Visitor,2018-19,Regular,15,95,W
11/17/2018,Akron,Bowling Green,6,21,Visitor,2018-19,Regular,-15,27,L
11/17/2018,Temple,South Florida,27,17,Visitor,2018-19,Regular,10,44,W
11/17/2018,Southern Miss,Louisiana Tech,21,20,Visitor,2018-19,Regular,1,41,W
11/17/2018,Charlotte U,Florida Intl,35,42,Visitor,2018-19,Regular,-7,77,L
11/17/2018,Washington,Oregon State,42,23,Visitor,2018-19,Regular,19,65,W
11/17/2018,Wake Forest,Pittsburgh,13,34,Visitor,2018-19,Regular,-21,47,L
11/17/2018,Virginia Tech,Miami Florida,14,38,Visitor,2018-19,Regular,-24,52,L
11/17/2018,Illinois,Iowa,0,63,Visitor,2018-19,Regular,-63,63,L
11/17/2018,Oregon,Arizona State,31,29,Visitor,2018-19,Regular,2,60,W
11/17/2018,Colorado,Utah,7,30,Visitor,2018-19,Regular,-23,37,L
11/17/2018,Clemson,Duke,35,6,Visitor,2018-19,Regular,29,41,W
11/17/2018,Fresno State,San Diego State,23,14,Visitor,2018-19,Regular,9,37,W
11/17/2018,Georgia,Massachusetts,66,27,Visitor,2018-19,Regular,39,93,W
11/17/2018,Georgia Tech,Virginia,30,27,Visitor,2018-19,Regular,3,57,W
11/17/2018,LSU,Rice,42,10,Visitor,2018-19,Regular,32,52,W
11/17/2018,Baylor,TCU,9,16,Visitor,2018-19,Regular,-7,25,L
11/17/2018,Marshall,UTSA,23,0,Visitor,2018-19,Regular,23,23,W
11/17/2018,Tennessee,Missouri,17,50,Visitor,2018-19,Regular,-33,67,L
11/17/2018,UL Lafayette,South Alabama,48,38,Visitor,2018-19,Regular,10,86,W
11/17/2018,Michigan,Indiana,31,20,Visitor,2018-19,Regular,11,51,W
11/17/2018,Coastal Carolina,Georgia Southern,17,41,Visitor,2018-19,Regular,-24,58,L
11/20/2018,Miami Ohio,Ball State,42,21,Visitor,2018-19,Regular,21,63,W
11/20/2018,Western Michigan,Northern Illinois,28,21,Visitor,2018-19,Regular,7,49,W
11/22/2018,Air Force,Colorado State,27,19,Visitor,2018-19,Regular,8,46,W
11/22/2018,Mississippi,Mississippi St,3,35,Visitor,2018-19,Regular,-32,38,L
11/23/2018,Virginia Tech,Virginia,34,31,Visitor,2018-19,Regular,3,65,W
11/23/2018,Memphis,Houston,52,31,Visitor,2018-19,Regular,21,83,W
11/23/2018,Cincinnati,East Carolina,56,6,Visitor,2018-19,Regular,50,62,W
11/23/2018,Toledo,Central Michigan,51,13,Visitor,2018-19,Regular,38,64,W
11/23/2018,Kent,Eastern Michigan,20,28,Visitor,2018-19,Regular,-8,48,L
11/23/2018,Kansas,Texas,17,24,Visitor,2018-19,Regular,-7,41,L
11/23/2018,South Alabama,Coastal Carolina,31,28,Visitor,2018-19,Regular,3,59,W
11/23/2018,Missouri,Arkansas,38,0,Visitor,2018-19,Regular,38,38,W
11/23/2018,West Virginia,Oklahoma,56,59,Visitor,2018-19,Regular,-3,115,L
11/23/2018,Ohio,Akron,49,28,Visitor,2018-19,Regular,21,77,W
11/23/2018,Oregon State,Oregon,15,55,Visitor,2018-19,Regular,-40,70,L
11/23/2018,Bowling Green,Buffalo,14,44,Visitor,2018-19,Regular,-30,58,L
11/23/2018,South Florida,Central Florida,10,38,Visitor,2018-19,Regular,-28,48,L
11/23/2018,Iowa,Nebraska,31,28,Visitor,2018-19,Regular,3,59,W
11/23/2018,Washington State,Washington,15,28,Visitor,2018-19,Regular,-13,43,L
11/24/2018,Alabama,Auburn,52,21,Visitor,2018-19,Regular,31,73,W
11/24/2018,USC,Notre Dame,17,24,Visitor,2018-19,Regular,-7,41,L
11/24/2018,North Carolina,NC State,28,34,Visitor,2018-19,Regular,-6,62,L
11/24/2018,Vanderbilt,Tennessee,38,13,Visitor,2018-19,Regular,25,51,W
11/24/2018,Florida Intl,Marshall,25,28,Visitor,2018-19,Regular,-3,53,L
11/24/2018,Middle Tenn St,UAB,27,3,Visitor,2018-19,Regular,24,30,W
11/24/2018,Tulsa,SMU,27,24,Visitor,2018-19,Regular,3,51,W
11/24/2018,Penn State,Maryland,38,3,Visitor,2018-19,Regular,35,41,W
11/24/2018,Baylor,Texas Tech,35,24,Neutral,2018-19,Regular,11,59,W
11/24/2018,Rice,Old Dominion,27,13,Visitor,2018-19,Regular,14,40,W
11/24/2018,Georgia,Georgia Tech,45,21,Visitor,2018-19,Regular,24,66,W
11/24/2018,Arizona,Arizona State,40,41,Visitor,2018-19,Regular,-1,81,L
11/24/2018,Miami Florida,Pittsburgh,24,3,Visitor,2018-19,Regular,21,27,W
11/24/2018,Ohio State,Michigan,62,39,Visitor,2018-19,Regular,23,101,W
11/24/2018,California,Colorado,33,21,Visitor,2018-19,Regular,12,54,W
11/24/2018,UTSA,North Texas,21,24,Visitor,2018-19,Regular,-3,45,L
11/24/2018,TCU,Oklahoma State,31,24,Visitor,2018-19,Regular,7,55,W
11/24/2018,Boise State,Utah State,33,24,Visitor,2018-19,Regular,9,57,W
11/24/2018,Liberty,New Mexico State,28,21,Visitor,2018-19,Regular,7,49,W
11/24/2018,UNLV,Nevada,34,29,Visitor,2018-19,Regular,5,63,W
11/24/2018,UCLA,Stanford,42,49,Visitor,2018-19,Regular,-7,91,L
11/24/2018,Appalachian St,Troy,21,10,Visitor,2018-19,Regular,11,31,W
11/24/2018,Indiana,Purdue,21,28,Visitor,2018-19,Regular,-7,49,L
11/24/2018,Michigan State,Rutgers,14,10,Visitor,2018-19,Regular,4,24,W
11/24/2018,Texas State,Arkansas State,7,33,Visitor,2018-19,Regular,-26,40,L
11/24/2018,Tulane,Navy,29,28,Visitor,2018-19,Regular,1,57,W
11/24/2018,Boston College,Syracuse,21,42,Visitor,2018-19,Regular,-21,63,L
11/24/2018,UTEP,Southern Miss,7,39,Visitor,2018-19,Regular,-32,46,L
11/24/2018,Louisiana Tech,Western Kentucky,15,30,Visitor,2018-19,Regular,-15,45,L
11/24/2018,Georgia State,Georgia Southern,14,35,Visitor,2018-19,Regular,-21,49,L
11/24/2018,San Diego State,Hawaii,30,31,Visitor,2018-19,Regular,-1,61,L
11/24/2018,UL Monroe,UL Lafayette,28,31,Visitor,2018-19,Regular,-3,59,L
11/24/2018,Clemson,South Carolina,56,35,Visitor,2018-19,Regular,21,91,W
11/24/2018,Utah,BYU,35,27,Visitor,2018-19,Regular,8,62,W
11/24/2018,Iowa State,Kansas State,42,38,Visitor,2018-19,Regular,4,80,W
11/24/2018,Fresno State,San Jose State,31,13,Visitor,2018-19,Regular,18,44,W
11/24/2018,Connecticut,Temple,7,57,Visitor,2018-19,Regular,-50,64,L
11/24/2018,Texas A&M,LSU,74,72,Visitor,2018-19,Regular,2,146,W
11/24/2018,Florida Atlantic,Charlotte U,24,27,Visitor,2018-19,Regular,-3,51,L
11/24/2018,Duke,Wake Forest,7,59,Visitor,2018-19,Regular,-52,66,L
11/24/2018,Louisville,Kentucky,10,56,Visitor,2018-19,Regular,-46,66,L
11/24/2018,New Mexico,Wyoming,3,31,Visitor,2018-19,Regular,-28,34,L
11/24/2018,Florida State,Florida,14,41,Visitor,2018-19,Regular,-27,55,L
11/24/2018,Baylor,Texas Tech,35,24,Neutral,2018-19,Regular,11,59,W
11/24/2018,Wisconsin,Minnesota,15,37,Visitor,2018-19,Regular,-22,52,L
11/24/2018,Northwestern,Illinois,24,16,Visitor,2018-19,Regular,8,40,W
11/30/2018,Buffalo,Northern Illinois,29,30,Neutral,2018-19,Regular,-1,59,L
11/30/2018,Washington,Utah,10,3,Neutral,2018-19,Regular,7,13,W
