"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",2.011343967,-5.680157019085,-4.16,-5.44388641673743,-2.877431833,-30,1.8212449762238,-0.075733333,1.175508,-1.395,4,-3.89926971,1.9235042,-0.33,-10.32843172,-15,NA
"2",4.796621666,-4.06185798904899,-0.7,0.051601015103671,2.193208216,-9.9,1.20801070777126,-2.7489,3.720325,-0.075,1,21.19105851,2.7024775,0.12,-15.18473574,5,NA
"3",0.989772333,-6.05013757374809,-1.42,1.79594131902226,-5.062119863,15.5,3.68459793546201,0.948633333,0.27506,-5.277,1,1.89926064,-0.4759468,-1.73,-12.40395215,-15,NA
"4",0.658436255,10.0323499537039,10.28,12.4083891643068,2.222931196,1.3,-8.89539280789267,8.638233333,10.33612,16.316,1,7.71704389,7.62432165,15.13,9.639804688,-4,NA
"5",2.231317691,10.028366414057,4.8,6.9200685941526,5.414147961,10.4,-4.07143395269367,9.291666667,7.284524,10.361,-9,-13.07453619,-3.8267834,10.59,0.628584285,11,NA
"6",4.77957954,0.039007661358994,0.42,3.12679383909294,8.173687315,-4.4,-5.09707980247486,3.9868,2.564773,0.68,-1,-15.39854297,-0.581246,1.67,-6.673399769,2,NA
"7",0.795482078,11.3249225877468,4.2,8.47992930542217,2.123318814,-7.7,-6.24888947472778,9.090466667,2.422969,7.698,2,-4.02661873,6.92836366,10.11,-6.052752966,4,NA
"8",2.272798339,1.621129694438,-4.06,-5.008091294218,1.717435143,15.7,-7.30732423826446,-2.659333333,1.948018,3.354,3,-6.22467212,5.90871672,-4.67,2.570844316,5,NA
"9",3.394671408,-3.371630252174,1.22,4.00624701182176,1.765264541,5,0.384126933195782,0.369666667,2.839782,3.653,-1,7.91190898,3.23588614,0.7,0.676919775,3,NA
"10",0.614460958,-7.5714668781139,-8.41,-10.4815875389244,-4.676054042,-7.8,-4.37970122605342,-6.237,-2.73209,-5.439,-9,17.06897301,0.97626887,-6.27,-11.89215517,-16,NA
"11",1.087607572,2.96015960409899,4.33,6.64981800433223,-1.373010833,20.4,6.78110481712073,6.341166667,7.447677,7.766,4,-12.15453564,-4.206793,7.53,3.694889991,-1,NA
